claim_id,kind,source_document,source_passage_sha256,claim,artifact,artifact_sha256,selector,rendering,context,evidence_status,supporting_artifacts,test,revision_test,correction_test,current_test,prior_claim_id,display_value,presentation_role
package_number_1047,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1010,30,current_english
package_number_1048,package_number,defense_slides.md,,43.053218,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1011,43.053218,current_english
package_number_1049,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1012,00,current_english
package_number_1050,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1013,00,current_english
package_number_1051,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1014,2026,current_english
package_number_1052,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1015,09,current_english
package_number_1053,package_number,defense_slides.md,,30,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1016,30,current_english
package_number_1054,package_number,defense_slides.md,,43.053218,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1017,43.053218,current_english
package_number_1055,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1018,10,current_english
package_number_1056,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 4, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1019,00,current_english
package_number_1057,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1020,2026,current_english
package_number_1058,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1021,09,current_english
package_number_1059,package_number,defense_slides.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1022,20,current_english
package_number_1060,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1023,00,current_english
package_number_1061,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1024,00,current_english
package_number_1062,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1025,00,current_english
package_number_1063,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1026,2026,current_english
package_number_1064,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1027,09,current_english
package_number_1065,package_number,defense_slides.md,,20,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1028,20,current_english
package_number_1066,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1029,00,current_english
package_number_1067,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1030,10,current_english
package_number_1068,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 5, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1031,00,current_english
package_number_1069,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1032,2026,current_english
package_number_1070,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1033,09,current_english
package_number_1071,package_number,defense_slides.md,,18,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1034,18,current_english
package_number_1072,package_number,defense_slides.md,,46,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1035,46,current_english
package_number_1073,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1036,00,current_english
package_number_1074,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1037,00,current_english
package_number_1075,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1038,2026,current_english
package_number_1076,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1039,09,current_english
package_number_1077,package_number,defense_slides.md,,18,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1040,18,current_english
package_number_1078,package_number,defense_slides.md,,46,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1041,46,current_english
package_number_1079,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1042,10,current_english
package_number_1080,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 6, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1043,00,current_english
package_number_1081,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1044,2026,current_english
package_number_1082,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1045,09,current_english
package_number_1083,package_number,defense_slides.md,,37,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1046,37,current_english
package_number_1084,package_number,defense_slides.md,,21.501511,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1047,21.501511,current_english
package_number_1085,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1048,00,current_english
package_number_1086,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1049,00,current_english
package_number_1087,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1050,2026,current_english
package_number_1088,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1051,09,current_english
package_number_1089,package_number,defense_slides.md,,37,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1052,37,current_english
package_number_1090,package_number,defense_slides.md,,21.501511,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1053,21.501511,current_english
package_number_1091,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1054,10,current_english
package_number_1092,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 7, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1055,00,current_english
package_number_1093,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1056,2026,current_english
package_number_1094,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1057,09,current_english
package_number_1095,package_number,defense_slides.md,,24,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1058,24,current_english
package_number_1096,package_number,defense_slides.md,,29.535011,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1059,29.535011,current_english
package_number_1097,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1060,00,current_english
package_number_1098,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""utc""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1061,00,current_english
package_number_1099,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1062,2026,current_english
package_number_1100,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1063,09,current_english
package_number_1101,package_number,defense_slides.md,,24,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1064,24,current_english
package_number_1102,package_number,defense_slides.md,,29.535011,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:3,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1065,29.535011,current_english
package_number_1103,package_number,defense_slides.md,,10,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:4,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1066,10,current_english
package_number_1104,package_number,defense_slides.md,,00,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 8, ""sydney""]",text_number:5,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1067,00,current_english
package_number_1105,package_number,defense_slides.md,,2026,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:0,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1068,2026,current_english
package_number_1106,package_number,defense_slides.md,,09,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:1,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1069,09,current_english
package_number_1107,package_number,defense_slides.md,,13,docs/rp4/DEFENSE_PACKAGE/revision_2/correction_2/examiner_evidence.json,5bd7d7a6e85899d0542a4797671b14c534099e8806506b4fff06dd3da46143a4,"[""chronology"", 9, ""utc""]",text_number:2,English presentation; original value and selector retained.,local_chronology_not_independent_timestamp,{},tests/contract/test_rp4_defense_examiner_revision.py,,,tests/contract/test_rp4_horizon_pit_narrative.py,package_number_1070,13,current_english
